ESNTL_NO,TRGET_BOOK_MASTR_CD,TRGET_BOOK_ONE_MASTR_CD,TRGET_BOOK_TWO_MASTR_CD,LON_FQ_CO,PBLT_VALUE,SCORE_VALUE,REGIST_DE
"5430347-5496086","5430347,5496086","5430347","5496086","1141","0.048948948948948946","0.0","20211020"
"5430347-2396971","2396971,5430347","5430347","2396971","1135","0.020014106859460413","0.0","20211020"
"5430347-3423451","3423451,5430347","5430347","3423451","1088","0.01589760074812239","0.0","20211020"
"5430347-3858748","3858748,5430347","5430347","3858748","1056","0.030654900139340455","0.0","20211020"
"5430347-2372746","2372746,5430347","5430347","2372746","1052","0.017709841419480826","0.0","20211020"
"3408925-5220784","3408925,5220784","3408925","5220784","2326","4.3008112372838547E-4","0.0","20211020"
"3408925-3416063","3408925,3416063","3408925","3416063","1309","0.042522089397089395","0.0","20211020"
"3408925-2396971","2396971,3408925","3408925","2396971","881","0.015535178980779404","0.0","20211020"
"3408925-3423451","3408925,3423451","3408925","3423451","876","0.012799906484701482","0.0","20211020"
"3408925-3859167","3408925,3859167","3408925","3859167","828","0.08476658476658476","0.0","20211020"
"3408925-2372746","2372746,3408925","3408925","2372746","782","0.013164539914480994","0.0","20211020"
"3408925-3128902","3128902,3408925","3408925","3128902","772","0.013865689602528871","0.0","20211020"
"3408925-3724569","3408925,3724569","3408925","3724569","757","0.013303106987206523","0.0","20211020"
"3408925-2604318","2604318,3408925","3408925","2604318","742","0.0155924937482926","0.0","20211020"
"3408925-3431097","3408925,3431097","3408925","3431097","724","0.020134601479503866","0.0","20211020"
"3665201-3665200","3665200,3665201","3665201","3665200","3756","0.3169352797232301","0.0","20211020"
"3665201-3145726","3145726,3665201","3665201","3145726","2563","0.22595433306885304","0.0","20211020"
"3665201-5220784","3665201,5220784","3665201","5220784","2287","4.2286996129269885E-4","0.0","20211020"
"3665201-3661186","3661186,3665201","3665201","3661186","785","0.05291896993393555","0.0","20211020"
"3665201-2621982","2621982,3665201","3665201","2621982","740","0.04610879182503583","0.0","20211020"
"3665201-2647547","2647547,3665201","3665201","2647547","708","0.07781074843389384","0.0","20211020"
"3665201-3255713","3255713,3665201","3665201","3255713","666","0.04792401237677196","0.0","20211020"
"3665201-3724569","3665201,3724569","3665201","3724569","629","0.011053704484746239","0.0","20211020"
"3665201-3805226","3665201,3805226","3665201","3805226","627","0.0205009155113785","0.0","20211020"
"3665201-3200250","3200250,3665201","3665201","3200250","609","0.02265287903585776","0.0","20211020"
"1098347-5220784","1098347,5220784","1098347","5220784","2347","4.3396405734760134E-4","0.0","20211020"
"1098347-2604318","1098347,2604318","1098347","2604318","731","0.01536133818059554","0.0","20211020"
"1098347-2372746","1098347,2372746","1098347","2372746","724","0.012188141813406956","0.0","20211020"
"1098347-2396971","1098347,2396971","1098347","2396971","715","0.012608005642743784","0.0","20211020"
"1098347-3724569","1098347,3724569","1098347","3724569","713","0.0125298748769858","0.0","20211020"
"1098347-3423451","1098347,3423451","1098347","3423451","709","0.010359741663987843","0.0","20211020"
"1098347-3326033","1098347,3326033","1098347","3326033","684","0.018065606676879193","0.0","20211020"
"1098347-3128902","1098347,3128902","1098347","3128902","682","0.012249223198088978","0.0","20211020"
"1098347-3416063","1098347,3416063","1098347","3416063","622","0.020205301455301455","0.0","20211020"
"1098347-1811981","1098347,1811981","1098347","1811981","587","0.027337928464977644","0.0","20211020"
"5852115-5220784","5220784,5852115","5852115","5220784","421","7.784357398523228E-5","0.0","20211020"
"5852115-5848834","5848834,5852115","5852115","5848834","108","0.01483924154987634","0.0","20211020"
"5852115-5854170","5852115,5854170","5852115","5854170","108","0.016059479553903345","0.0","20211020"
"5852115-5666934","5666934,5852115","5852115","5666934","100","0.004247186239116585","0.0","20211020"
"5852115-5390730","5390730,5852115","5852115","5390730","98","0.0022793878215564964","0.0","20211020"
"5852115-5687017","5687017,5852115","5852115","5687017","98","0.004388518203394385","0.0","20211020"
"5852115-5844499","5844499,5852115","5852115","5844499","96","0.013601586851799376","0.0","20211020"
"5852115-5850476","5850476,5852115","5852115","5850476","90","0.041647385469689956","0.0","20211020"
"5852115-2396971","2396971,5852115","5852115","2396971","90","0.0015870216892964204","0.0","20211020"
"5852115-5850481","5850481,5852115","5852115","5850481","88","0.05330102967898243","0.0","20211020"
"6034064-5941865","5941865,6034064","6034064","5941865","186","0.0753646677471637","0.0","20211020"
"6034064-5835313","5835313,6034064","6034064","5835313","178","0.04331954246775371","0.0","20211020"
"6034064-5220784","5220784,6034064","6034064","5220784","159","2.9399354545491525E-5","0.0","20211020"
"6034064-5707073","5707073,6034064","6034064","5707073","156","0.01805346603402384","0.0","20211020"
"6034064-3676788","3676788,6034064","6034064","3676788","65","7.950000611538509E-4","0.0","20211020"
"6034064-5581788","5581788,6034064","6034064","5581788","62","0.0014859553254721503","0.0","20211020"
"6034064-3541426","3541426,6034064","6034064","3541426","62","7.465831777951713E-4","0.0","20211020"
"6034064-3746485","3746485,6034064","6034064","3746485","61","7.552963609573691E-4","0.0","20211020"
"6034064-3425818","3425818,6034064","6034064","3425818","60","7.064308757388089E-4","0.0","20211020"
"6034064-5448424","5448424,6034064","6034064","5448424","59","0.0011328942568021659","0.0","20211020"
"3665199-5220784","3665199,5220784","3665199","5220784","924","1.7084907924549793E-4","0.0","20211020"
"3665199-3423451","3423451,3665199","3665199","3423451","263","0.0038428942984891435","0.0","20211020"
"3665199-3724569","3665199,3724569","3665199","3724569","251","0.004410937719668213","0.0","20211020"
"3665199-3128902","3128902,3665199","3665199","3128902","237","0.004256694865025055","0.0","20211020"
"3665199-2372746","2372746,3665199","3665199","2372746","224","0.0037709168041480086","0.0","20211020"
"3665199-3326033","3326033,3665199","3665199","3326033","215","0.005678516718609688","0.0","20211020"
"3665199-2396971","2396971,3665199","3665199","2396971","212","0.003738317757009346","0.0","20211020"
"3665199-2604318","2604318,3665199","3665199","2604318","205","0.004307899216172484","0.0","20211020"
"3665199-3406796","3406796,3665199","3665199","3406796","204","0.008866866605815621","0.0","20211020"
"3665199-3752123","3665199,3752123","3665199","3752123","203","0.00791268758526603","0.0","20211020"
"1826965-5220784","1826965,5220784","1826965","5220784","3389","6.266315255010741E-4","0.0","20211020"
"1826965-3423451","1826965,3423451","1826965","3423451","1263","0.018454659691983986","0.0","20211020"
"1826965-2372746","1826965,2372746","1826965","2372746","1232","0.020740042422814048","0.0","20211020"
"1826965-2396971","1826965,2396971","1826965","2396971","1147","0.020225709751366602","0.0","20211020"
"1826965-2373919","1826965,2373919","1826965","2373919","1082","0.027284647972564052","0.0","20211020"
"1826965-3128902","1826965,3128902","1826965","3128902","1078","0.019361675377624513","0.0","20211020"
"1826965-3724569","1826965,3724569","1826965","3724569","1022","0.01796007310558133","0.0","20211020"
"1826965-2373856","1826965,2373856","1826965","2373856","984","0.025188787917573275","0.0","20211020"
"1826965-323198","1826965,323198","1826965","323198","972","0.03221529895267135","0.0","20211020"
"1826965-2604318","1826965,2604318","1826965","2604318","945","0.019858364679429256","0.0","20211020"
"3264869-3264858","3264858,3264869","3264869","3264858","2600","0.28220992076413765","0.0","20211020"
"3264869-3264870","3264869,3264870","3264869","3264870","2591","0.2823362754712869","0.0","20211020"
"3264869-3264876","3264869,3264876","3264869","3264876","2568","0.3095467695274831","0.0","20211020"
"3264869-3264877","3264869,3264877","3264869","3264877","2386","0.2688753662384494","0.0","20211020"
"3264869-3264886","3264869,3264886","3264869","3264886","2322","0.24475598186992728","0.0","20211020"
"3264869-3264885","3264869,3264885","3264869","3264885","2314","0.240665626625065","0.0","20211020"
"3264869-3264875","3264869,3264875","3264869","3264875","2229","0.24958011420893517","0.0","20211020"
"3264869-3264871","3264869,3264871","3264869","3264871","2228","0.23368995175162577","0.0","20211020"
"3264869-3264873","3264869,3264873","3264869","3264873","2188","0.22542757057490212","0.0","20211020"
"3264869-3264850","3264850,3264869","3264869","3264850","2146","0.2237047847388721","0.0","20211020"
"880577-5220784","5220784,880577","880577","5220784","1567","2.897408086338693E-4","0.0","20211020"
"880577-2113543","2113543,880577","880577","2113543","422","0.03788490887871443","0.0","20211020"
"880577-384924","384924,880577","880577","384924","375","0.04066363044892648","0.0","20211020"
"880577-130919","130919,880577","880577","130919","335","0.009821166813251247","0.0","20211020"
"880577-284107","284107,880577","880577","284107","329","0.03522861120034265","0.0","20211020"
"880577-2312794","2312794,880577","880577","2312794","316","0.009020839280616614","0.0","20211020"
"880577-2201565","2201565,880577","880577","2201565","287","0.030840318074360627","0.0","20211020"
"880577-2272922","2272922,880577","880577","2272922","283","0.009276863567822723","0.0","20211020"
"880577-1760802","1760802,880577","880577","1760802","269","0.02426046176046176","0.0","20211020"
"880577-1906365","1906365,880577","880577","1906365","267","0.010199793712037285","0.0","20211020"
"2009461-5220784","2009461,5220784","2009461","5220784","847","1.5661165597503977E-4","0.0","20211020"
"2009461-2650470","2009461,2650470","2009461","2650470","726","0.18783958602846054","0.0","20211020"
"2009461-2353745","2009461,2353745","2009461","2353745","720","0.153028692879915","0.0","20211020"
"2009461-1913454","1913454,2009461","2009461","1913454","683","0.17057942057942058","0.0","20211020"
"2009461-1959379","1959379,2009461","2009461","1959379","654","0.14533333333333334","0.0","20211020"
"2009461-2614628","2009461,2614628","2009461","2614628","645","0.11375661375661375","0.0","20211020"
"2009461-2353777","2009461,2353777","2009461","2353777","644","0.17223856646162075","0.0","20211020"
"2009461-1913453","1913453,2009461","2009461","1913453","622","0.08075824461178914","0.0","20211020"
"2009461-1928437","1928437,2009461","2009461","1928437","622","0.08026842173183636","0.0","20211020"
"2009461-2009502","2009461,2009502","2009461","2009502","610","0.1073943661971831","0.0","20211020"
"5963791-5220784","5220784,5963791","5963791","5220784","149","2.7550338536341117E-5","0.0","20211020"
"5963791-5733526","5733526,5963791","5963791","5733526","36","0.008691453404152583","0.0","20211020"
"5963791-5623873","5623873,5963791","5963791","5623873","32","0.005146349308459312","0.0","20211020"
"5963791-5800098","5800098,5963791","5963791","5800098","30","0.005189413596263622","0.0","20211020"
"5963791-3027835","3027835,5963791","5963791","3027835","27","4.3711954410050513E-4","0.0","20211020"
"5963791-3841374","3841374,5963791","5963791","3841374","25","0.0013477815515661221","0.0","20211020"
"5963791-5359157","5359157,5963791","5963791","5359157","24","5.841548010222709E-4","0.0","20211020"
"5963791-5926403","5926403,5963791","5963791","5926403","24","0.011611030478955007","0.0","20211020"
"5963791-5791228","5791228,5963791","5963791","5791228","23","0.0015556307067974297","0.0","20211020"
"5963791-5745211","5745211,5963791","5963791","5745211","22","0.00865460267505901","0.0","20211020"
"1875537-5220784","1875537,5220784","1875537","5220784","1933","3.5741479456877435E-4","0.0","20211020"
"1875537-2604318","1875537,2604318","1875537","2604318","559","0.011746905667514237","0.0","20211020"
"1875537-3423451","1875537,3423451","1875537","3423451","538","0.007861129781700225","0.0","20211020"
"1875537-2000130","1875537,2000130","1875537","2000130","501","0.03524446007738304","0.0","20211020"
"1875537-2372746","1875537,2372746","1875537","2372746","471","0.00792902595872193","0.0","20211020"
"1875537-3326033","1875537,3326033","1875537","3326033","469","0.012387089958269506","0.0","20211020"
"1875537-2396971","1875537,2396971","1875537","2396971","462","0.00814671133838829","0.0","20211020"
"1875537-3724569","1875537,3724569","1875537","3724569","456","0.008013496415014762","0.0","20211020"
"1875537-3128902","1875537,3128902","1875537","3128902","451","0.008100292760026582","0.0","20211020"
"1875537-3183913","1875537,3183913","1875537","3183913","413","0.01392447741065408","0.0","20211020"
"267711-5220784","267711,5220784","267711","5220784","1745","3.2265329359674663E-4","0.0","20211020"
"267711-2604318","2604318,267711","267711","2604318","546","0.011473721814781348","0.0","20211020"
"267711-2396971","2396971,267711","267711","2396971","478","0.008428848527596544","0.0","20211020"
"267711-1148626","1148626,267711","267711","1148626","468","0.062118396602070615","0.0","20211020"
"267711-2372746","2372746,267711","267711","2372746","457","0.007693343658462678","0.0","20211020"
"267711-3326033","267711,3326033","267711","3326033","423","0.011172151497543711","0.0","20211020"
"267711-3423451","267711,3423451","267711","3423451","411","0.00600543557672638","0.0","20211020"
"267711-3255713","267711,3255713","267711","3255713","387","0.027847736921637764","0.0","20211020"
"267711-2621982","2621982,267711","267711","2621982","386","0.02405134276278896","0.0","20211020"
"267711-3128902","267711,3128902","267711","3128902","376","0.006753237422993336","0.0","20211020"
"2601032-2752881","2601032,2752881","2601032","2752881","359","0.5993322203672788","0.0","20211020"
"2601032-2752882","2601032,2752882","2601032","2752882","285","0.5163043478260869","0.0","20211020"
"2601032-5220784","2601032,5220784","2601032","5220784","176","3.254268176104722E-5","0.0","20211020"
"2601032-2374190","2374190,2601032","2601032","2374190","47","0.0018728830444311615","0.0","20211020"
"2601032-2371068","2371068,2601032","2601032","2371068","47","0.0013491790102193133","0.0","20211020"
